game_date,season,match_up,away_team,home_team,away_min_p,away_max_p,away_weighted_avg_price,away_last_traded_price,home_min_p,home_max_p,home_weighted_avg_price,home_last_traded_price,home_line
2018-11-30,2018-19,Houston Rockets @ San Antonio Spurs,Houston Rockets,San Antonio Spurs,1.02,2.18,1.51,1.66,1.85,12,2.69,2.56,4
2018-11-30,2018-19,Orlando Magic @ Phoenix Suns,Orlando Magic,Phoenix Suns,1.01,2.12,1.57,1.58,1.9,34,2.96,2.72,1.5
2018-11-30,2018-19,Dallas Mavericks @ Los Angeles Lakers,Dallas Mavericks,Los Angeles Lakers,1.39,55,2.26,2.5,1.02,3.4,1.6,1.63,-3.5
2018-11-30,2018-19,Denver Nuggets @ Portland Trail Blazers,Denver Nuggets,Portland Trail Blazers,1.01,2.34,1.5,2.06,1.75,1000,2.66,1.93,-2
2018-12-01,2018-19,Milwaukee Bucks @ New York Knicks,Milwaukee Bucks,New York Knicks,1.02,5.7,1.29,1.27,1.24,26,5.01,4.5,8.5
2018-12-01,2018-19,Golden State Warriors @ Detroit Pistons,Golden State Warriors,Detroit Pistons,1.5,50,1.77,1.58,1.01,3,1.64,2.72,4.5
2018-12-01,2018-19,Brooklyn Nets @ Washington Wizards,Brooklyn Nets,Washington Wizards,2.94,10,3.39,3.5,1.09,1.53,1.38,1.4,-6.5
2018-12-01,2018-19,Toronto Raptors @ Cleveland Cavaliers,Toronto Raptors,Cleveland Cavaliers,1.01,1.25,1.11,1.13,5.5,70,9.71,9.4,11.5
2018-12-01,2018-19,Chicago Bulls @ Houston Rockets,Chicago Bulls,Houston Rockets,7.2,50,9.92,9.4,1.01,1.16,1.08,1.1,-13
2018-12-01,2018-19,Boston Celtics @ Minnesota Timberwolves,Boston Celtics,Minnesota Timberwolves,1.01,2.6,1.67,2.24,1.6,4.9,1.96,1.8,-2
2018-12-01,2018-19,Indiana Pacers @ Sacramento Kings,Indiana Pacers,Sacramento Kings,1.12,7.6,1.8,1.9,1.1,3.7,2.19,2.08,2
2018-12-02,2018-19,Phoenix Suns @ Los Angeles Lakers,Phoenix Suns,Los Angeles Lakers,2.4,110,5.23,7.6,1.01,1.69,1.11,1.16,-11
2018-12-02,2018-19,New Orleans Pelicans @ Charlotte Hornets,New Orleans Pelicans,Charlotte Hornets,1.01,2.52,2.05,2.38,1.6,11,1.75,1.7,-2.5
2018-12-02,2018-19,Utah Jazz @ Miami Heat,Utah Jazz,Miami Heat,1.25,5,1.68,1.63,1.2,5,2.31,2.54,3.5
2018-12-02,2018-19,Memphis Grizzlies @ Philadelphia 76ers,Memphis Grizzlies,Philadelphia 76ers,3,50,3.59,3.45,1.02,1.55,1.23,1.42,-6.5
2018-12-02,2018-19,Los Angeles Clippers @ Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,1.48,21,1.87,1.69,1.06,3.15,1.8,2.4,3.5
2018-12-02,2018-19,Portland Trail Blazers @ San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,1.5,100,2.24,1.93,1.02,3.15,1.69,2.04,1
2018-12-03,2018-19,Oklahoma City Thunder @ Detroit Pistons,Oklahoma City Thunder,Detroit Pistons,1.01,1.98,1.57,1.76,2.02,160,2.59,2.28,3
2018-12-03,2018-19,Washington Wizards @ New York Knicks,Washington Wizards,New York Knicks,1.01,4.1,1.78,1.84,1.44,15.5,2.19,2.2,6.5
2018-12-03,2018-19,Golden State Warriors @ Atlanta Hawks,Golden State Warriors,Atlanta Hawks,1.01,1.2,1.14,1.18,6,210,7.22,6.8,11
2018-12-03,2018-19,Denver Nuggets @ Toronto Raptors,Denver Nuggets,Toronto Raptors,1.1,3.7,2.41,3.55,1.31,150,1.63,1.39,-6.5
2018-12-03,2018-19,Cleveland Cavaliers @ Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,1.05,5,2.31,3.25,1.32,12,1.61,1.43,-6
2018-12-03,2018-19,Houston Rockets @ Minnesota Timberwolves,Houston Rockets,Minnesota Timberwolves,1.12,10,1.97,1.8,1.01,8.6,1.58,2.24,2
2018-12-03,2018-19,Los Angeles Clippers @ New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans,1.06,5,1.76,2.18,1.26,10,1.93,1.83,-2.5
2018-12-04,2018-19,Chicago Bulls @ Indiana Pacers,Chicago Bulls,Indiana Pacers,2.72,13.5,4.38,4.4,1.05,1.67,1.29,1.3,-8.5
2018-12-04,2018-19,Orlando Magic @ Miami Heat,Orlando Magic,Miami Heat,1.02,4.3,1.95,2.32,1.4,9.2,1.89,1.75,-2.5
2018-12-04,2018-19,Portland Trail Blazers @ Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,2,8,2.35,2.06,1.02,1.97,1.35,1.95,-3.5
2018-12-04,2018-19,San Antonio Spurs @ Utah Jazz,San Antonio Spurs,Utah Jazz,3.4,19,4.71,4,1.01,1.45,1.25,1.33,-8
2018-12-04,2018-19,Sacramento Kings @ Phoenix Suns,Sacramento Kings,Phoenix Suns,1.01,1.51,1.23,1.49,2.98,50,4.01,3,6.5
2018-12-05,2018-19,Golden State Warriors @ Cleveland Cavaliers,Golden State Warriors,Cleveland Cavaliers,1.02,1.49,1.18,1.14,2.98,120,6.71,7.8,12
2018-12-05,2018-19,Denver Nuggets @ Orlando Magic,Denver Nuggets,Orlando Magic,1.02,2.58,1.53,1.56,1.63,55,2.77,2.8,6.5
2018-12-05,2018-19,Washington Wizards @ Atlanta Hawks,Washington Wizards,Atlanta Hawks,1.01,1.69,1.44,1.68,2.38,70,2.94,2.38,4
2018-12-05,2018-19,Oklahoma City Thunder @ Brooklyn Nets,Oklahoma City Thunder,Brooklyn Nets,1.19,20,1.77,1.41,1.02,15.5,2.67,3.4,6.5
2018-12-05,2018-19,Los Angeles Clippers @ Memphis Grizzlies,Los Angeles Clippers,Memphis Grizzlies,2,8,2.32,2.24,1.02,2.2,1.62,1.81,-2.5
2018-12-05,2018-19,Detroit Pistons @ Milwaukee Bucks,Detroit Pistons,Milwaukee Bucks,3.6,8.6,4.1,3.65,1.01,1.4,1.17,1.38,-8.5
2018-12-05,2018-19,Charlotte Hornets @ Minnesota Timberwolves,Charlotte Hornets,Minnesota Timberwolves,1.63,4.9,2.86,2.78,1.02,3.2,1.59,1.58,-4.5
2018-12-05,2018-19,Dallas Mavericks @ New Orleans Pelicans,Dallas Mavericks,New Orleans Pelicans,2.66,9.2,3.39,3.05,1.02,1.6,1.42,1.5,-6.5
2018-12-05,2018-19,Philadelphia 76ers @ Toronto Raptors,Philadelphia 76ers,Toronto Raptors,2.18,26,3.79,3.4,1.01,1.8,1.3,1.39,-7.5
2018-12-05,2018-19,San Antonio Spurs @ Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,1.38,7.6,2.91,4.2,1.02,3.3,1.37,1.29,-8
2018-12-06,2018-19,New York Knicks @ Boston Celtics,New York Knicks,Boston Celtics,8.8,75,10.67,11,1.01,1.15,1.1,1.11,-13.5
2018-12-06,2018-19,Phoenix Suns @ Portland Trail Blazers,Phoenix Suns,Portland Trail Blazers,8.6,290,10.21,9.2,1.01,1.13,1.09,1.12,-13
2018-12-06,2018-19,Houston Rockets @ Utah Jazz,Houston Rockets,Utah Jazz,1.69,120,2.6,2.02,1.01,2.3,1.54,1.97,-8.5
2018-12-07,2018-19,Denver Nuggets @ Charlotte Hornets,Denver Nuggets,Charlotte Hornets,1.83,34,2.32,2.08,1.01,2.08,1.3,1.92,-4.5
2018-12-07,2018-19,Philadelphia 76ers @ Detroit Pistons,Philadelphia 76ers,Detroit Pistons,1.01,5.6,1.89,2.24,1.15,50,1.99,1.81,-1.5
2018-12-07,2018-19,Indiana Pacers @ Orlando Magic,Indiana Pacers,Orlando Magic,1.01,2.7,1.81,2.5,1.59,15,1.8,1.66,-2.5
2018-12-07,2018-19,Toronto Raptors @ Brooklyn Nets,Toronto Raptors,Brooklyn Nets,1.22,1000,1.53,1.28,1.24,5.4,3.24,4.6,8.5
2018-12-07,2018-19,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,1.01,1.8,1.62,1.71,2.26,11,3.03,2.42,2.5
2018-12-07,2018-19,Oklahoma City Thunder @ Chicago Bulls,Oklahoma City Thunder,Chicago Bulls,1.09,3.2,1.34,1.26,1.33,11,2.45,4.9,7.5
2018-12-07,2018-19,Memphis Grizzlies @ New Orleans Pelicans,Memphis Grizzlies,New Orleans Pelicans,1.11,3.25,2.89,2.92,1.11,2,1.49,1.52,-5.5
2018-12-07,2018-19,Los Angeles Lakers @ San Antonio Spurs,Los Angeles Lakers,San Antonio Spurs,1.14,150,2.01,1.99,1.01,7.4,1.76,1.98,1
2018-12-07,2018-19,Miami Heat @ Phoenix Suns,Miami Heat,Phoenix Suns,1.06,1.5,1.29,1.29,3,4.8,4.42,4.4,8.5
2018-12-07,2018-19,Golden State Warriors @ Milwaukee Bucks,Golden State Warriors,Milwaukee Bucks,1.01,2.22,1.45,2.12,1.75,85,2.24,1.9,-2
2018-12-08,2018-19,Houston Rockets @ Dallas Mavericks,Houston Rockets,Dallas Mavericks,1.04,3.55,1.56,1.65,1.05,13.5,1.87,2.48,3.5
2018-12-08,2018-19,Sacramento Kings @ Indiana Pacers,Sacramento Kings,Indiana Pacers,2.28,26,2.92,3,1.01,2.22,1.49,1.49,-5.5
2018-12-08,2018-19,Denver Nuggets @ Atlanta Hawks,Denver Nuggets,Atlanta Hawks,1.16,21,2.1,1.46,1.03,6,2.25,3.3,4.5
2018-12-08,2018-19,Washington Wizards @ Cleveland Cavaliers,Washington Wizards,Cleveland Cavaliers,1.34,17.5,1.77,1.37,1.02,4.3,2.81,3.75,6.5
2018-12-08,2018-19,Brooklyn Nets @ New York Knicks,Brooklyn Nets,New York Knicks,1.01,2.54,1.39,2.16,1.66,12,2.19,1.86,-3.5
2018-12-08,2018-19,Boston Celtics @ Chicago Bulls,Boston Celtics,Chicago Bulls,1.07,1.35,1.31,1.3,3.6,11,4.44,4.4,8
2018-12-08,2018-19,Los Angeles Lakers @ Memphis Grizzlies,Los Angeles Lakers,Memphis Grizzlies,1.01,2.24,1.8,2.24,1.78,100,3.86,1.78,-2
2018-12-08,2018-19,Minnesota Timberwolves @ Portland Trail Blazers,Minnesota Timberwolves,Portland Trail Blazers,1.25,1000,3.1,2.54,1.19,4.2,1.67,1.62,-2.5
2018-12-08,2018-19,Miami Heat @ Los Angeles Clippers,Miami Heat,Los Angeles Clippers,1.01,6.4,2.66,5.8,1.18,1000,1.41,1.21,-9.5
2018-12-09,2018-19,New Orleans Pelicans @ Detroit Pistons,New Orleans Pelicans,Detroit Pistons,1.01,1.91,1.51,1.8,2.12,9.2,2.8,2.26,3.5
2018-12-09,2018-19,Milwaukee Bucks @ Toronto Raptors,Milwaukee Bucks,Toronto Raptors,1.01,7.2,2.02,2.8,1.16,6.8,1.7,1.54,4.5
2018-12-09,2018-19,Utah Jazz @ San Antonio Spurs,Utah Jazz,San Antonio Spurs,1.51,34,2.49,1.61,1.02,2.76,1.72,2.6,2.5
2018-12-09,2018-19,Charlotte Hornets @ New York Knicks,Charlotte Hornets,New York Knicks,1.01,1.5,1.27,1.47,3.05,34,3.55,3.2,6
2018-12-10,2018-19,Washington Wizards @ Indiana Pacers,Washington Wizards,Indiana Pacers,2.3,100,3.53,3.25,1.01,1.8,1.4,1.43,-6
2018-12-10,2018-19,Detroit Pistons @ Philadelphia 76ers,Detroit Pistons,Philadelphia 76ers,3.75,8,6.28,8,1.01,1.37,1.14,1.15,-10.5
2018-12-10,2018-19,New Orleans Pelicans @ Boston Celtics,New Orleans Pelicans,Boston Celtics,2.16,9.2,2.43,2.26,1.01,1.85,1.52,1.8,-4.5
2018-12-10,2018-19,Sacramento Kings @ Chicago Bulls,Sacramento Kings,Chicago Bulls,1.01,5,1.67,1.79,1.25,30,2.53,2.22,3.5
2018-12-10,2018-19,Cleveland Cavaliers @ Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks,5.3,12.5,7.84,5.4,1.01,1.26,1.15,1.23,-13.5
2018-12-10,2018-19,Utah Jazz @ Oklahoma City Thunder,Utah Jazz,Oklahoma City Thunder,2.82,10,2.99,2.86,1.01,1.54,1.42,1.53,-4
2018-12-10,2018-19,Orlando Magic @ Dallas Mavericks,Orlando Magic,Dallas Mavericks,2.6,8.2,3.12,2.82,1.03,1.63,1.48,1.55,-4.5
2018-12-10,2018-19,Memphis Grizzlies @ Denver Nuggets,Memphis Grizzlies,Denver Nuggets,1.61,4,2.24,2.46,1.35,1.93,1.63,1.68,-3.5
2018-12-10,2018-19,Los Angeles Clippers @ Phoenix Suns,Los Angeles Clippers,Phoenix Suns,1.13,2.28,1.32,1.25,1.78,7.4,4.99,5.2,11
2018-12-10,2018-19,Minnesota Timberwolves @ Golden State Warriors,Minnesota Timberwolves,Golden State Warriors,5.5,7.6,6.03,5.5,1.1,1.22,1.2,1.22,-8
2018-12-10,2018-19,Miami Heat @ Los Angeles Lakers,Miami Heat,Los Angeles Lakers,3,3.75,3.13,3.1,1.25,1.6,1.46,1.48,-5.5
2018-12-11,2018-19,Portland Trail Blazers @ Houston Rockets,Portland Trail Blazers,Houston Rockets,1.78,120,2.82,3.25,1.01,2.48,1.27,1.43,-6.5
2018-12-11,2018-19,Phoenix Suns @ San Antonio Spurs,Phoenix Suns,San Antonio Spurs,7.2,21,10,9.6,1.01,1.15,1.1,1.12,-13
2018-12-11,2018-19,Toronto Raptors @ Los Angeles Clippers,Toronto Raptors,Los Angeles Clippers,1.02,27,1.58,1.74,2.18,100,2.85,2.38,3
2018-12-12,2018-19,Brooklyn Nets @ Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers,1.01,4.1,1.88,3.4,1.21,12,1.82,1.42,-6
2018-12-12,2018-19,New York Knicks @ Cleveland Cavaliers,New York Knicks,Cleveland Cavaliers,1.68,6.8,2.09,1.98,1.07,2.46,1.64,2.02,-1
2018-12-12,2018-19,Detroit Pistons @ Charlotte Hornets,Detroit Pistons,Charlotte Hornets,1.08,7.2,2.4,3.1,1.1,4.3,1.5,1.46,-6
2018-12-12,2018-19,Milwaukee Bucks @ Indiana Pacers,Milwaukee Bucks,Indiana Pacers,1.76,50,2.29,1.8,1.01,2.3,1.6,2.3,3.5
2018-12-12,2018-19,Boston Celtics @ Washington Wizards,Boston Celtics,Washington Wizards,1.01,3,1.58,1.6,1.51,6,2.36,2.62,3
2018-12-12,2018-19,Oklahoma City Thunder @ New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans,1.54,11,2.05,1.87,1.02,2.58,1.95,2.26,3.5
2018-12-12,2018-19,Portland Trail Blazers @ Memphis Grizzlies,Portland Trail Blazers,Memphis Grizzlies,1.53,26,4.95,2.42,1.02,2.66,1.33,1.71,-3
2018-12-12,2018-19,Atlanta Hawks @ Dallas Mavericks,Atlanta Hawks,Dallas Mavericks,3.35,500,8.48,5.3,1.01,1.63,1.22,1.23,-9.5
2018-12-12,2018-19,Miami Heat @ Utah Jazz,Miami Heat,Utah Jazz,3.25,60,4.52,4.7,1.01,1.45,1.22,1.27,-8.5
2018-12-12,2018-19,Minnesota Timberwolves @ Sacramento Kings,Minnesota Timberwolves,Sacramento Kings,1.55,100,2.53,1.73,1.01,2.6,1.52,2.38,3.5
2018-12-12,2018-19,Toronto Raptors @ Golden State Warriors,Toronto Raptors,Golden State Warriors,1.01,4.2,1.58,4.1,1.28,1000,2.07,1.33,-7
2018-12-13,2018-19,Los Angeles Lakers @ Houston Rockets,Los Angeles Lakers,Houston Rockets,2.12,85,3.23,3.05,1.09,2,1.47,1.49,-5.5
2018-12-13,2018-19,Los Angeles Clippers @ San Antonio Spurs,Los Angeles Clippers,San Antonio Spurs,2.2,4.8,2.35,2.44,1.01,1.88,1.52,1.68,-2.5
2018-12-13,2018-19,Chicago Bulls @ Orlando Magic,Chicago Bulls,Orlando Magic,1.8,5.4,3.09,3.2,1.01,2.34,1.51,1.46,-5
2018-12-13,2018-19,Dallas Mavericks @ Phoenix Suns,Dallas Mavericks,Phoenix Suns,1.38,11,1.99,1.47,1.01,3.5,1.92,3.15,6
2018-12-14,2018-19,Atlanta Hawks @ Boston Celtics,Atlanta Hawks,Boston Celtics,8,100,9.05,9.2,1.02,1.14,1.11,1.13,-11
2018-12-14,2018-19,New York Knicks @ Charlotte Hornets,New York Knicks,Charlotte Hornets,1.01,17,2.67,5.8,1.02,220,1.38,1.23,-18.5
2018-12-14,2018-19,Washington Wizards @ Brooklyn Nets,Washington Wizards,Brooklyn Nets,2.04,26,2.89,2.38,1.03,1.97,1.63,1.72,-2
2018-12-14,2018-19,Milwaukee Bucks @ Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,1.02,1.27,1.2,1.25,4.7,27,5.71,4.9,10.5
2018-12-14,2018-19,Indiana Pacers @ Philadelphia 76ers,Indiana Pacers,Philadelphia 76ers,1.01,5.4,1.72,2.24,1.23,5,1.74,1.8,-3.5
2018-12-14,2018-19,Miami Heat @ Memphis Grizzlies,Miami Heat,Memphis Grizzlies,1.01,5.6,2.06,2.6,1.2,100,2.22,1.63,-3
2018-12-14,2018-19,Oklahoma City Thunder @ Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,1.75,6.2,1.99,1.85,1.03,2.38,1.79,2.2,3.5
2018-12-14,2018-19,Toronto Raptors @ Portland Trail Blazers,Toronto Raptors,Portland Trail Blazers,1.6,28,2.16,1.87,1.03,2.6,1.62,2.18,2
2018-12-14,2018-19,Golden State Warriors @ Sacramento Kings,Golden State Warriors,Sacramento Kings,1.01,25,1.44,1.33,1.02,13,1.79,3.9,7.5
2018-12-15,2018-19,Utah Jazz @ Orlando Magic,Utah Jazz,Orlando Magic,1.11,34,1.55,1.44,1.01,8,2.19,3.15,4.5
2018-12-15,2018-19,Los Angeles Lakers @ Charlotte Hornets,Los Angeles Lakers,Charlotte Hornets,1.01,2,1.56,2,2.04,1000,3.55,2.06,2.5
2018-12-15,2018-19,Houston Rockets @ Memphis Grizzlies,Houston Rockets,Memphis Grizzlies,1.04,1.78,1.43,1.53,2.3,21,2.92,2.84,3.5
2018-12-15,2018-19,Boston Celtics @ Detroit Pistons,Boston Celtics,Detroit Pistons,1.61,29,2.02,1.85,1.02,2.42,1.33,2.26,2.5
2018-12-15,2018-19,Chicago Bulls @ San Antonio Spurs,Chicago Bulls,San Antonio Spurs,1.1,8.8,4.02,5.6,1.03,6.8,1.19,1.23,-10
2018-12-15,2018-19,Los Angeles Clippers @ Oklahoma City Thunder,Los Angeles Clippers,Oklahoma City Thunder,3.15,100,4.01,3.35,1.01,1.46,1.32,1.4,-6.5
2018-12-15,2018-19,Minnesota Timberwolves @ Phoenix Suns,Minnesota Timberwolves,Phoenix Suns,1.25,15,1.43,1.37,1.01,4.6,2.08,3.7,7.5
2018-12-16,2018-19,Atlanta Hawks @ Brooklyn Nets,Atlanta Hawks,Brooklyn Nets,3.65,8,4.42,3.8,1.01,1.37,1.12,1.35,-9.5
2018-12-16,2018-19,Philadelphia 76ers @ Cleveland Cavaliers,Philadelphia 76ers,Cleveland Cavaliers,1.01,1.7,1.13,1.28,2.7,8.6,4.91,4.6,7.5
2018-12-16,2018-19,New York Knicks @ Indiana Pacers,New York Knicks,Indiana Pacers,6,9,7.46,7,1.04,1.4,1.14,1.16,-12
2018-12-16,2018-19,Los Angeles Lakers @ Washington Wizards,Los Angeles Lakers,Washington Wizards,1.6,21,2.08,1.63,1.02,2.7,1.36,2.58,3.5
2018-12-16,2018-19,Sacramento Kings @ Dallas Mavericks,Sacramento Kings,Dallas Mavericks,1.02,3.2,1.26,2.82,1.35,1000,2.07,1.6,-4.5
2018-12-16,2018-19,Miami Heat @ New Orleans Pelicans,Miami Heat,New Orleans Pelicans,1.01,3.7,2.02,3.35,1.36,22,1.86,1.43,-5
2018-12-16,2018-19,Toronto Raptors @ Denver Nuggets,Toronto Raptors,Denver Nuggets,1.22,6.8,1.91,2.38,1.01,5.5,1.9,1.68,-3
2018-12-17,2018-19,Milwaukee Bucks @ Detroit Pistons,Milwaukee Bucks,Detroit Pistons,1.01,2.04,1.53,1.71,2.24,11,2.72,2.4,3.5
2018-12-17,2018-19,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,1.01,2.92,1.71,1.93,1.5,17.5,1.92,2.08,-1.5
2018-12-17,2018-19,Utah Jazz @ Houston Rockets,Utah Jazz,Houston Rockets,2.7,9.2,3.58,2.82,1.04,1.6,1.43,1.53,-5
2018-12-17,2018-19,Sacramento Kings @ Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves,3.75,13.5,4.38,3.95,1.01,1.35,1.27,1.33,-7.5
2018-12-17,2018-19,Chicago Bulls @ Oklahoma City Thunder,Chicago Bulls,Oklahoma City Thunder,7,26,9.4,10,1.01,1.17,1.1,1.12,-12.5
2018-12-17,2018-19,Memphis Grizzlies @ Golden State Warriors,Memphis Grizzlies,Golden State Warriors,6.8,1000,10.99,9.4,1.01,1.17,1.13,1.1,-11.5
2018-12-17,2018-19,Philadelphia 76ers @ San Antonio Spurs,Philadelphia 76ers,San Antonio Spurs,1.6,9.2,2,2.04,1.01,2.1,1.8,1.93,-1.5
2018-12-17,2018-19,Portland Trail Blazers @ Los Angeles Clippers,Portland Trail Blazers,Los Angeles Clippers,1.02,2.56,1.72,2.02,1.56,1000,3.06,2.04,-1.5
2018-12-18,2018-19,Cleveland Cavaliers @ Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,1.1,11,7.61,9.8,1.05,8,1.16,1.12,-7.5
2018-12-18,2018-19,Washington Wizards @ Atlanta Hawks,Washington Wizards,Atlanta Hawks,1.5,1000,2.15,1.71,1.01,3,1.76,2.4,3
2018-12-18,2018-19,Los Angeles Lakers @ Brooklyn Nets,Los Angeles Lakers,Brooklyn Nets,1.48,10.5,1.99,1.91,1.01,3,1.93,2.16,2
2018-12-18,2018-19,Dallas Mavericks @ Denver Nuggets,Dallas Mavericks,Denver Nuggets,1.93,1000,4.67,2.66,1.03,2.2,1.48,1.6,-4.5
2018-12-19,2018-19,Cleveland Cavaliers @ Charlotte Hornets,Cleveland Cavaliers,Charlotte Hornets,2.46,15,4.18,9.2,1.01,1.7,1.16,1.12,-12.5
2018-12-19,2018-19,San Antonio Spurs @ Orlando Magic,San Antonio Spurs,Orlando Magic,1.01,2.04,1.39,1.71,1.96,21,2.38,2.4,3
2018-12-19,2018-19,Phoenix Suns @ Boston Celtics,Phoenix Suns,Boston Celtics,1.03,9.4,4.86,8.8,1.06,21,1.51,1.13,-11.5
2018-12-19,2018-19,New York Knicks @ Philadelphia 76ers,New York Knicks,Philadelphia 76ers,7,100,8.97,8.4,1.01,1.16,1.11,1.12,-12
2018-12-19,2018-19,Indiana Pacers @ Toronto Raptors,Indiana Pacers,Toronto Raptors,1.06,22,1.86,2.62,1.01,15,1.63,1.62,-5
2018-12-19,2018-19,Brooklyn Nets @ Chicago Bulls,Brooklyn Nets,Chicago Bulls,1.01,3.4,1.88,1.9,1.4,2.5,2.15,2.12,1.5
2018-12-19,2018-19,Washington Wizards @ Houston Rockets,Washington Wizards,Houston Rockets,5,50,7.34,6.6,1.01,1.22,1.16,1.17,-11
2018-12-19,2018-19,New Orleans Pelicans @ Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks,2.84,12,4.61,4.7,1.01,2.14,1.19,1.27,-8
2018-12-19,2018-19,Detroit Pistons @ Minnesota Timberwolves,Detroit Pistons,Minnesota Timberwolves,1.1,17.5,2.48,3.2,1.09,100,1.55,1.45,-5.5
2018-12-19,2018-19,Golden State Warriors @ Utah Jazz,Golden State Warriors,Utah Jazz,1.5,200,2.05,1.79,1.01,3,1.48,2.16,2
2018-12-19,2018-19,Memphis Grizzlies @ Portland Trail Blazers,Memphis Grizzlies,Portland Trail Blazers,1.6,50,2.61,3.3,1.01,2.26,1.45,1.44,-4.5
2018-12-19,2018-19,Oklahoma City Thunder @ Sacramento Kings,Oklahoma City Thunder,Sacramento Kings,1.01,1.71,1.42,1.61,2.3,15,2.63,2.6,4.5
2018-12-20,2018-19,Houston Rockets @ Miami Heat,Houston Rockets,Miami Heat,1.15,9.2,1.77,1.75,1.03,5.7,1.77,2.34,3.5
2018-12-20,2018-19,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,1.45,190,2.92,2.46,1.01,3.2,1.47,1.67,-3
2018-12-21,2018-19,Detroit Pistons @ Charlotte Hornets,Detroit Pistons,Charlotte Hornets,2.4,8,2.91,2.64,1.01,1.63,1.39,1.61,-5
2018-12-21,2018-19,Cleveland Cavaliers @ Toronto Raptors,Cleveland Cavaliers,Toronto Raptors,7.2,12,8.81,7.8,1.01,1.17,1.12,1.16,-12
2018-12-21,2018-19,Indiana Pacers @ Brooklyn Nets,Indiana Pacers,Brooklyn Nets,1.01,2.42,1.63,1.75,1.5,6.2,2.39,2.34,3
2018-12-21,2018-19,Atlanta Hawks @ New York Knicks,Atlanta Hawks,New York Knicks,1.04,4,1.62,2.3,1.21,6.4,1.76,1.76,-2.5
2018-12-21,2018-19,Milwaukee Bucks @ Boston Celtics,Milwaukee Bucks,Boston Celtics,1.01,2.48,1.55,1.86,1.66,100,2.93,2.1,1
2018-12-21,2018-19,Orlando Magic @ Chicago Bulls,Orlando Magic,Chicago Bulls,1.65,3.15,1.74,1.68,1.03,2.5,1.98,2.46,3
2018-12-21,2018-19,Minnesota Timberwolves @ San Antonio Spurs,Minnesota Timberwolves,San Antonio Spurs,2.52,15,2.75,2.62,1.03,1.65,1.53,1.6,-3.5
2018-12-21,2018-19,Memphis Grizzlies @ Sacramento Kings,Memphis Grizzlies,Sacramento Kings,1.07,2.48,1.43,2.18,1.1,11,2.1,1.85,9.5
2018-12-21,2018-19,Utah Jazz @ Portland Trail Blazers,Utah Jazz,Portland Trail Blazers,1.01,2.32,1.5,2.1,1.7,4.4,2.05,1.89,-2
2018-12-21,2018-19,New Orleans Pelicans @ Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,2.64,12,3.08,3.15,1.01,1.63,1.39,1.47,-4.5
2018-12-21,2018-19,Denver Nuggets @ Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers,2,7.2,2.34,2.32,1.01,1.99,1.37,1.75,-2
2018-12-22,2018-19,Phoenix Suns @ Washington Wizards,Phoenix Suns,Washington Wizards,1.1,1000,2.32,2.72,1.09,4.7,1.55,1.58,-5.5
2018-12-22,2018-19,Toronto Raptors @ Philadelphia 76ers,Toronto Raptors,Philadelphia 76ers,2.8,9.2,3.78,4,1.01,1.78,1.3,1.34,-8
2018-12-22,2018-19,San Antonio Spurs @ Houston Rockets,San Antonio Spurs,Houston Rockets,1.83,6.8,2.75,2.66,1.09,2,1.52,1.6,-5.5
2018-12-22,2018-19,Milwaukee Bucks @ Miami Heat,Milwaukee Bucks,Miami Heat,1.71,15,1.9,1.87,1.06,2.4,1.68,2.14,3.5
2018-12-22,2018-19,Dallas Mavericks @ Golden State Warriors,Dallas Mavericks,Golden State Warriors,2.8,100,7.58,6.6,1.01,1.63,1.17,1.16,-11
2018-12-22,2018-19,Oklahoma City Thunder @ Utah Jazz,Oklahoma City Thunder,Utah Jazz,1.06,3.9,1.43,2.28,1.23,13.5,2.22,1.78,-7.5
2018-12-23,2018-19,Atlanta Hawks @ Detroit Pistons,Atlanta Hawks,Detroit Pistons,1.01,5.4,1.95,5.2,1.23,7.2,1.73,1.26,-9.5
2018-12-23,2018-19,Washington Wizards @ Indiana Pacers,Washington Wizards,Indiana Pacers,3.65,100,5.69,6.4,1.1,1.3,1.19,1.16,-9
